ID,spell_used,trap_used,character,position,location,assists,damage_amount,towers_damage,rooms_damage,deaths,money_total,kill_death_ratio,kills_total,level,controlling_time,total_damage,earned_damage,special_enemy_killed,room_kills,main_score,target
3714,11,4,XinZhao,Side.red,Lane.jungle,7.0,5877,31924,5877,4,16754,4.75,12,18,35,225629,45250,42,3,40,True
3715,4,11,Viego,Side.red,Lane.jungle,19.0,0,32081,0,12,13547,2.4166666666666665,10,15,28,145026,49316,33,0,19,False
3716,11,14,Talon,Side.blue,Lane.jungle,10.0,417,45130,417,5,12698,4.0,10,15,7,181037,30648,21,3,25,True
3717,4,14,Akali,Side.blue,Lane.mid_lane,3.0,2059,4064,2059,5,12936,3.2,13,13,1,92428,17158,134,1,15,False
3718,14,4,Rakan,Side.blue,Lane.utility,4.0,328,912,328,8,6302,0.875,3,10,18,17839,17257,32,0,46,False
3719,4,11,Rengar,Side.blue,Lane.jungle,1.0,0,3048,0,4,6482,0.75,2,10,4,80074,13046,8,0,11,False
3720,14,4,Pantheon,Side.blue,Lane.top_lane,2.0,769,3347,769,10,9764,0.7,5,14,20,97238,27239,156,0,19,False
3721,7,4,MissFortune,Side.blue,Lane.bot_lane,6.0,7610,12598,7610,10,16108,1.7,11,16,9,177498,26390,197,3,23,False
3722,4,3,Vayne,Side.blue,Lane.bot_lane,10.0,736,10906,736,7,11759,1.8571428571428568,3,15,18,124133,21148,188,0,44,False
3723,4,14,Lulu,Side.blue,Lane.utility,16.0,1964,2064,1964,0,9152,21.0,5,13,25,18201,4615,9,1,49,True
3724,14,4,Thresh,Side.blue,Lane.utility,17.0,623,1381,623,3,7546,6.0,1,13,27,21031,12940,38,0,72,True
3725,4,14,Leona,Side.red,Lane.utility,10.0,290,290,290,6,7645,2.0,2,12,32,16500,14304,31,0,70,True
3726,4,14,Annie,Side.red,Lane.mid_lane,4.0,1117,3012,1117,2,7321,5.5,7,11,18,60064,8307,116,0,17,True
3727,12,4,Sylas,Side.blue,Lane.mid_lane,6.0,2703,2703,2703,3,10878,6.333333333333333,13,13,33,91667,17796,131,2,8,True
3728,7,4,Lucian,Side.blue,Lane.bot_lane,4.0,4839,5108,4839,5,7603,1.4,3,11,0,80097,11146,130,2,21,True
3729,4,14,Thresh,Side.blue,Lane.utility,8.0,0,2438,0,11,6530,0.9090909090909092,2,11,35,18697,19919,30,0,55,False
3730,4,3,Jhin,Side.red,Lane.bot_lane,15.0,5750,16831,5750,2,16670,14.0,13,17,18,200927,16214,240,2,31,True
3731,4,14,Lulu,Side.blue,Lane.utility,25.0,748,9072,748,4,9656,7.0,3,14,28,22005,13965,12,0,77,True
3732,4,12,Yone,Side.blue,Lane.mid_lane,7.0,3488,12574,3488,5,12275,2.8,7,16,21,150868,27774,174,1,22,True
3733,12,4,Urgot,Side.blue,Lane.top_lane,4.0,5290,5290,5290,6,9114,1.0,2,13,13,88594,17939,151,2,10,False
3734,6,11,Warwick,Side.blue,Lane.jungle,5.0,1850,47152,1850,4,13038,3.5,9,15,15,198602,28515,37,1,15,True
3735,3,14,Yuumi,Side.red,Lane.utility,24.0,397,784,397,4,9779,6.5,2,16,17,13624,10729,2,0,69,True
3736,1,4,Caitlyn,Side.red,Lane.bot_lane,3.0,608,608,608,12,6461,0.4166666666666667,2,11,7,60096,14965,106,0,10,False
3737,4,12,Irelia,Side.red,Lane.top_lane,0.0,1919,3014,1919,5,9666,0.8,4,13,7,122690,15150,199,2,12,False
3738,7,4,Caitlyn,Side.blue,Lane.bot_lane,5.0,11257,20100,11257,3,12563,3.6666666666666665,6,13,6,154796,9515,193,5,37,True
3739,11,4,Talon,Side.blue,Lane.jungle,11.0,3377,39306,3377,4,20125,7.0,17,18,12,274749,41980,68,0,37,True
3740,4,12,Renekton,Side.red,Lane.top_lane,5.0,0,791,0,5,11584,1.8,4,16,19,151326,48127,236,0,38,False
3741,4,12,Irelia,Side.blue,Lane.mid_lane,7.0,789,5200,789,9,12742,1.6666666666666667,8,15,15,163181,31630,217,0,17,False
3742,4,7,Aphelios,Side.blue,Lane.bot_lane,4.0,6927,12485,6927,0,8833,4.0,0,12,13,107224,7691,189,2,16,True
3743,4,12,Fiora,Side.red,Lane.top_lane,1.0,5400,5400,5400,8,10824,0.75,5,14,5,104975,30481,174,3,24,False
3744,12,14,Camille,Side.blue,Lane.top_lane,5.0,6325,11622,6325,1,9488,11.0,6,14,11,99237,16515,167,3,10,True
3745,4,21,Senna,Side.red,Lane.utility,18.0,4656,9338,4656,2,11118,11.0,4,14,9,66957,19020,23,1,58,True
3746,4,7,Jhin,Side.blue,Lane.bot_lane,4.0,1833,8019,1833,6,13174,1.6666666666666667,6,15,17,170379,20277,196,0,17,False
3747,4,14,Rakan,Side.red,Lane.utility,9.0,0,101,0,1,6270,11.0,2,11,13,11592,8463,28,0,45,True
3748,12,4,Fiora,Side.blue,Lane.top_lane,1.0,0,0,0,9,5444,0.2222222222222222,1,11,5,50354,21771,98,0,6,False
3749,12,4,Syndra,Side.red,Lane.mid_lane,11.0,1455,1455,1455,10,10862,1.4,3,15,36,137571,24879,168,0,25,False
3750,14,12,Aatrox,Side.blue,Lane.top_lane,4.0,3348,13148,3348,2,11495,4.5,5,16,16,148903,23367,199,1,19,False
3751,14,4,Blitzcrank,Side.blue,Lane.utility,25.0,3488,3488,3488,7,12697,4.571428571428571,7,16,56,36584,33538,41,0,120,False
3752,4,11,Kindred,Side.blue,Lane.jungle,2.0,0,650,0,7,4930,0.5714285714285714,2,9,3,54479,14090,3,0,8,False
3753,4,3,Lucian,Side.red,Lane.bot_lane,9.0,2728,2892,2728,9,11660,1.3333333333333333,3,15,6,150370,25831,199,0,27,False
3754,14,12,Gwen,Side.red,Lane.top_lane,2.0,8513,12974,8513,6,12928,0.8333333333333334,3,16,4,173658,26544,216,2,34,False
3755,4,11,RekSai,Side.blue,Lane.jungle,10.0,382,15364,382,10,11960,1.6,6,14,29,133551,33136,29,1,25,False
3756,12,4,Urgot,Side.red,Lane.top_lane,4.0,5107,5107,5107,6,12868,1.5,5,16,24,179790,28042,236,1,29,True
3757,4,11,Talon,Side.red,Lane.jungle,6.0,0,7855,0,9,10515,0.8888888888888888,2,14,5,160914,29483,48,0,25,False
3758,14,12,Leblanc,Side.red,Lane.mid_lane,1.0,216,216,216,7,7021,0.4285714285714285,2,12,11,59520,19490,123,0,12,False
3759,4,14,Rakan,Side.blue,Lane.utility,20.0,1304,2780,1304,9,8583,2.333333333333333,1,14,37,19304,19818,10,1,94,False
3760,4,12,Graves,Side.red,Lane.top_lane,1.0,3303,3303,3303,4,10409,1.0,3,14,10,127231,13585,223,1,33,False
3761,4,14,Zilean,Side.red,Lane.utility,18.0,1346,2397,1346,9,9606,2.333333333333333,3,14,28,34309,26922,28,0,85,False
3762,4,12,Leblanc,Side.red,Lane.mid_lane,4.0,1309,1309,1309,2,10792,6.0,8,14,6,90137,12298,170,0,25,True
3763,11,6,Hecarim,Side.red,Lane.jungle,7.0,0,5316,0,5,8793,3.0,8,12,10,79895,20840,24,0,19,False
3764,14,4,Karma,Side.blue,Lane.utility,9.0,448,611,448,13,5614,0.6923076923076923,0,11,30,24555,21341,17,0,31,False
3765,4,12,Ziggs,Side.blue,Lane.bot_lane,9.0,1730,6927,1730,12,13181,1.25,6,16,23,164148,27997,216,0,31,False
3766,4,11,LeeSin,Side.blue,Lane.jungle,2.0,0,23979,0,8,9355,1.125,7,12,10,119570,28841,30,0,15,False
3767,14,12,Akali,Side.red,Lane.mid_lane,7.0,0,3463,0,3,11300,5.666666666666667,10,15,3,99839,20285,148,0,13,True
3768,4,7,Aphelios,Side.blue,Lane.bot_lane,2.0,5245,14455,5245,2,13031,5.5,9,14,21,171651,16083,204,2,22,True
3769,4,14,Jax,Side.blue,Lane.top_lane,6.0,3715,30510,3715,16,13737,0.5,2,18,14,199514,45930,190,2,23,True
3770,12,4,Irelia,Side.red,Lane.top_lane,3.0,1296,2743,1296,6,7113,0.5,0,12,9,85755,23066,152,1,8,False
3771,4,7,Jhin,Side.red,Lane.bot_lane,4.0,2687,7264,2687,3,9252,2.333333333333333,3,13,8,93962,11092,167,1,11,True
3772,4,3,Lulu,Side.red,Lane.utility,19.0,1552,2019,1552,8,8168,2.625,2,12,30,16182,17652,14,1,67,True
3773,4,14,Irelia,Side.blue,Lane.mid_lane,3.0,816,6543,816,8,9916,1.0,5,13,11,111751,25847,183,1,20,False
3774,3,4,Jhin,Side.red,Lane.bot_lane,8.0,7885,18204,7885,0,14551,13.0,5,17,13,229834,8382,291,3,32,True
3775,4,14,Nami,Side.blue,Lane.utility,12.0,1117,1117,1117,6,5984,2.1666666666666665,1,10,19,11646,10087,11,1,64,False
3776,4,12,TwistedFate,Side.blue,Lane.mid_lane,10.0,1747,1901,1747,5,10953,4.0,10,14,49,76811,16530,123,2,30,True
3777,4,1,Jhin,Side.red,Lane.bot_lane,7.0,138,138,138,6,9988,2.1666666666666665,6,12,16,120611,18394,176,0,23,False
3778,7,4,Xerath,Side.red,Lane.utility,6.0,446,1133,446,11,9126,0.9090909090909092,4,12,18,60254,19768,45,0,29,False
3779,4,14,Irelia,Side.blue,Lane.mid_lane,4.0,485,5454,485,7,12108,1.5714285714285714,7,15,15,139724,25396,207,0,23,True
3780,12,14,Camille,Side.red,Lane.top_lane,2.0,5201,6088,5201,4,8348,1.25,3,13,6,66935,17202,137,3,15,True
3781,4,12,Chogath,Side.red,Lane.top_lane,0.0,531,2967,531,7,8882,0.5714285714285714,4,13,55,96573,20057,143,0,15,False
3782,4,14,Thresh,Side.blue,Lane.utility,18.0,540,4976,540,12,8935,1.6666666666666667,2,13,30,22114,24760,30,0,62,True
3783,14,11,Talon,Side.blue,Lane.jungle,5.0,5206,45447,5206,9,14288,1.7777777777777777,11,16,4,166175,30487,60,2,31,True
3784,4,12,Karma,Side.blue,Lane.bot_lane,4.0,2535,4459,2535,3,10791,2.333333333333333,3,14,13,159372,14927,223,2,25,False
3785,4,7,Ezreal,Side.blue,Lane.bot_lane,16.0,1587,9873,1587,9,14953,2.2222222222222223,4,18,11,244643,36350,233,1,16,False
3786,12,4,Poppy,Side.red,Lane.top_lane,2.0,1912,2099,1912,7,10972,0.8571428571428571,4,16,32,152859,41044,189,0,19,True
3787,12,4,Graves,Side.blue,Lane.top_lane,10.0,3021,5745,3021,9,8947,1.3333333333333333,2,13,11,104786,21034,139,0,10,True
3788,4,11,Ivern,Side.blue,Lane.jungle,13.0,731,26168,731,4,9637,3.75,2,13,55,382882,11786,29,2,23,False
3789,7,14,Yuumi,Side.red,Lane.utility,5.0,0,0,0,7,5006,1.0,2,8,7,5622,8929,3,0,16,False
3790,4,7,Ezreal,Side.blue,Lane.bot_lane,5.0,0,695,0,9,9351,0.6666666666666666,1,13,0,112739,22040,192,0,11,False
3791,4,14,Lux,Side.red,Lane.jungle,10.0,0,0,0,6,7135,2.0,2,10,61,38473,12022,27,0,64,False
3792,7,4,MissFortune,Side.red,Lane.bot_lane,10.0,5785,11816,5785,3,13009,5.333333333333333,6,15,8,130533,13279,224,3,37,True
3793,11,4,Lillia,Side.blue,Lane.jungle,8.0,0,10932,0,5,8931,2.6,5,11,14,114917,21576,29,0,10,False
3794,4,14,Morgana,Side.red,Lane.utility,31.0,2748,3166,2748,6,11099,5.666666666666667,3,16,54,36139,22540,31,0,65,True
3795,4,14,Vex,Side.red,Lane.mid_lane,2.0,521,4231,521,5,8334,1.0,3,13,22,92809,13729,160,0,16,False
3796,12,4,Gangplank,Side.blue,Lane.top_lane,4.0,3544,7391,3544,8,13514,1.125,5,15,14,220007,28009,218,1,12,False
3797,4,14,Vladimir,Side.blue,Lane.top_lane,8.0,3243,5691,3243,7,10916,2.0,6,15,3,115671,29709,168,2,29,True
3798,14,4,Rell,Side.blue,Lane.utility,24.0,243,1295,243,8,9789,3.25,2,15,59,31826,23055,32,0,91,True
3799,4,14,Nami,Side.blue,Lane.utility,14.0,774,1233,774,6,6498,2.333333333333333,0,12,30,12187,11827,13,0,65,False
3800,4,7,Lulu,Side.blue,Lane.utility,12.0,344,344,344,1,5317,13.0,1,9,15,7637,5787,9,0,21,True
3801,14,4,Lulu,Side.blue,Lane.utility,4.0,59,475,59,3,5251,1.3333333333333333,0,11,29,16593,13196,15,0,45,False
3802,12,4,Kassadin,Side.blue,Lane.mid_lane,6.0,5755,5755,5755,4,15659,5.25,15,18,30,145083,30517,181,4,25,True
3803,4,12,Malphite,Side.red,Lane.top_lane,0.0,478,478,478,10,3093,0.0,0,7,9,16874,14191,33,0,4,False
3804,4,14,Nautilus,Side.blue,Lane.utility,4.0,0,0,0,4,7032,1.75,3,12,42,18654,14531,41,0,68,False
3805,14,12,Camille,Side.blue,Lane.top_lane,8.0,1978,8872,1978,8,12764,1.625,5,16,16,131841,37803,231,1,23,False
3806,4,7,Draven,Side.red,Lane.bot_lane,1.0,696,2726,696,3,8314,1.0,2,12,6,79176,10510,173,0,12,False
3807,4,7,Caitlyn,Side.blue,Lane.bot_lane,2.0,2701,2701,2701,4,7620,1.75,5,9,3,56819,8781,142,0,6,False
3808,4,1,Aphelios,Side.red,Lane.bot_lane,5.0,7030,15232,7030,5,11531,1.6,3,14,13,149705,13712,225,3,59,False
3809,4,3,Jinx,Side.red,Lane.bot_lane,12.0,10383,24247,10383,8,13574,2.375,7,15,11,160551,19634,197,5,24,True
3810,4,11,Nidalee,Side.blue,Lane.jungle,7.0,0,1459,0,7,9054,2.0,7,11,0,82151,21228,8,0,17,False
3811,4,12,Syndra,Side.blue,Lane.mid_lane,10.0,1229,3497,1229,5,9699,2.4,2,14,26,116505,15526,189,1,28,True
3812,3,4,Lucian,Side.red,Lane.bot_lane,11.0,3598,10576,3598,6,13176,3.333333333333333,9,14,2,125667,19639,182,1,43,True
3813,4,12,Jayce,Side.red,Lane.top_lane,3.0,1548,6483,1548,8,14378,1.125,6,16,8,171599,23914,197,0,65,False
3814,14,4,Leona,Side.blue,Lane.utility,6.0,0,0,0,4,6225,1.75,1,12,47,17090,15770,38,0,78,False
3815,11,4,Kayn,Side.blue,Lane.jungle,9.0,654,30154,654,8,15184,2.75,13,17,9,231761,39948,45,1,36,False
3816,4,3,Jhin,Side.blue,Lane.bot_lane,2.0,1904,1904,1904,4,8218,1.5,4,11,9,79889,9546,169,0,23,False
3817,4,14,Lulu,Side.blue,Lane.utility,30.0,364,653,364,8,11445,4.375,5,15,66,23719,25860,15,0,96,False
3818,3,4,Xayah,Side.red,Lane.bot_lane,3.0,3434,3841,3434,8,10064,0.875,4,12,11,92455,14420,168,1,11,False
3819,4,12,Syndra,Side.red,Lane.bot_lane,9.0,2386,7162,2386,5,14512,3.0,6,15,31,173233,15052,217,1,19,False
3820,4,3,Lucian,Side.red,Lane.bot_lane,5.0,6433,6502,6433,1,8332,10.0,5,10,0,78264,6293,144,2,13,True
3821,4,12,Renekton,Side.blue,Lane.top_lane,4.0,1174,4356,1174,7,10910,0.8571428571428571,2,15,18,136169,34424,208,1,29,False
3822,4,11,Kindred,Side.red,Lane.jungle,12.0,3223,32000,3223,5,11587,4.6,11,14,4,140325,20400,30,3,24,True
3823,4,14,Pyke,Side.blue,Lane.utility,8.0,204,1882,204,6,7902,1.8333333333333333,3,11,16,20770,13543,30,0,63,True
3824,12,4,Corki,Side.blue,Lane.mid_lane,7.0,1402,4736,1402,6,11941,1.8333333333333333,4,15,2,139491,20995,204,0,27,False
3825,4,12,Riven,Side.blue,Lane.top_lane,3.0,1145,6485,1145,6,9954,0.8333333333333334,2,15,14,118453,16164,171,1,10,True
3826,4,12,Irelia,Side.red,Lane.top_lane,7.0,4298,13525,4298,6,13921,2.0,5,16,11,205130,25578,254,3,33,True
3827,12,4,Yasuo,Side.blue,Lane.top_lane,1.0,2112,14075,2112,7,11413,0.5714285714285714,3,16,14,177172,21466,190,1,16,True
3828,4,14,Shen,Side.red,Lane.top_lane,13.0,2142,5192,2142,3,10360,6.0,5,14,23,79421,21839,138,1,20,True
3829,4,11,Viego,Side.red,Lane.jungle,9.0,0,20577,0,3,15298,8.666666666666666,17,17,32,177181,44361,35,0,32,True
3830,4,1,Jhin,Side.red,Lane.bot_lane,8.0,3813,20183,3813,2,16390,8.0,8,17,38,234227,15460,250,1,42,True
3831,4,14,Poppy,Side.red,Lane.utility,1.0,0,0,0,7,3465,0.2857142857142857,1,7,18,13311,10653,18,0,15,False
3832,4,11,LeeSin,Side.blue,Lane.jungle,3.0,0,1085,0,7,10698,1.8571428571428568,10,12,17,94876,31734,21,0,11,False
3833,14,4,Zed,Side.red,Lane.mid_lane,5.0,2481,7902,2481,4,14739,3.5,9,18,10,222809,24951,269,1,9,False
3834,4,12,Kassadin,Side.red,Lane.mid_lane,0.0,950,4261,950,3,8271,0.3333333333333333,1,14,14,120721,23152,203,0,20,False
3835,4,12,Syndra,Side.red,Lane.mid_lane,11.0,2998,4475,2998,5,12853,4.2,10,14,20,115737,18051,176,0,19,True
3836,4,14,Shen,Side.red,Lane.top_lane,8.0,0,0,0,2,7896,7.5,7,13,23,59480,11904,111,0,9,True
3837,11,4,Ekko,Side.red,Lane.jungle,1.0,0,6268,0,9,7414,0.5555555555555556,4,11,14,90542,24496,41,0,10,False
3838,11,4,Zac,Side.blue,Lane.jungle,10.0,1124,36808,1124,6,9260,1.8333333333333333,1,14,31,140893,39577,35,2,25,True
3839,4,11,Talon,Side.blue,Lane.jungle,9.0,0,8252,0,8,10513,2.0,7,14,6,141811,27627,31,1,23,False
3840,4,3,Kaisa,Side.red,Lane.bot_lane,10.0,1086,1580,1086,12,10832,1.0833333333333333,3,14,2,145200,27883,180,0,14,False
3841,4,14,Karma,Side.red,Lane.utility,17.0,987,6076,987,7,10520,2.857142857142857,3,15,21,40323,23927,37,0,117,True
3842,12,4,Viktor,Side.blue,Lane.mid_lane,14.0,4424,4424,4424,3,16500,9.333333333333334,14,17,20,208571,18984,234,1,51,True
3843,12,4,Fiora,Side.blue,Lane.top_lane,6.0,7648,7648,7648,4,11193,2.25,3,15,11,123196,26927,198,2,28,True
3844,12,14,Camille,Side.blue,Lane.top_lane,4.0,6490,10740,6490,6,14397,2.6666666666666665,12,16,27,132942,33261,157,3,11,True
3845,11,4,LeeSin,Side.red,Lane.jungle,14.0,3117,18427,3117,4,13471,5.75,9,15,19,124856,37726,33,2,23,True
3846,4,14,Zyra,Side.blue,Lane.utility,1.0,0,0,0,3,3787,1.0,2,6,15,5555,3518,4,0,1,False
3847,3,4,Jhin,Side.blue,Lane.bot_lane,13.0,3840,10206,3840,8,16037,2.75,9,17,24,206963,26298,215,0,33,False
3848,7,4,Jhin,Side.blue,Lane.bot_lane,3.0,2942,7143,2942,9,14206,1.4444444444444444,10,15,24,164407,23316,211,1,7,False
3849,4,14,Xerath,Side.red,Lane.utility,12.0,1017,1174,1017,14,10405,1.1428571428571428,4,12,19,53920,23072,50,0,82,False
3850,4,3,Caitlyn,Side.blue,Lane.bot_lane,1.0,3789,8960,3789,6,10087,1.3333333333333333,7,13,3,93291,11800,155,1,12,True
3851,4,7,Sona,Side.red,Lane.bot_lane,14.0,1290,1489,1290,9,12456,2.2222222222222223,6,16,16,58036,25843,88,0,96,True
3852,7,4,Lucian,Side.blue,Lane.bot_lane,8.0,4240,9002,4240,2,9364,5.5,3,13,0,94280,10686,148,2,22,True
3853,12,4,Singed,Side.blue,Lane.top_lane,3.0,293,293,293,9,7205,0.4444444444444444,1,12,17,75440,24750,115,0,14,False
3854,4,12,Irelia,Side.red,Lane.mid_lane,7.0,4005,13890,4005,3,11395,3.0,2,15,11,167093,18191,229,1,24,True
3855,14,12,Akali,Side.blue,Lane.mid_lane,6.0,0,0,0,5,8522,2.8,8,12,2,61170,14934,107,0,14,True
3856,4,7,Kaisa,Side.blue,Lane.bot_lane,13.0,3992,13371,3992,3,13353,7.0,8,16,1,134522,17632,185,1,35,True
3857,7,4,Xayah,Side.red,Lane.bot_lane,4.0,3127,3127,3127,4,11108,1.5,2,14,4,140938,13729,219,1,41,False
3858,11,4,Kayn,Side.red,Lane.jungle,21.0,3728,30004,3728,7,16082,4.428571428571429,10,16,11,222393,37147,40,2,19,True
3859,7,4,Jhin,Side.red,Lane.bot_lane,1.0,242,447,242,6,5879,0.5,2,10,5,50382,10492,112,0,7,False
3860,11,4,Ivern,Side.blue,Lane.jungle,6.0,461,9976,461,5,8452,1.8,3,12,29,277627,12509,17,1,24,False
3861,4,3,Aphelios,Side.red,Lane.bot_lane,3.0,5450,10712,5450,5,8043,1.8,6,12,4,68039,8918,125,0,11,True
3862,4,7,Xerath,Side.red,Lane.utility,12.0,1699,4927,1699,9,10153,1.8888888888888888,5,12,36,58858,18017,50,0,64,False
3863,14,4,Leona,Side.blue,Lane.utility,14.0,1033,1807,1033,6,7076,2.333333333333333,0,12,36,23783,17264,39,0,53,True
3864,12,14,Camille,Side.blue,Lane.top_lane,4.0,6490,10740,6490,6,14397,2.6666666666666665,12,16,27,132942,33261,157,3,11,True
3865,14,4,Lulu,Side.red,Lane.utility,15.0,511,967,511,4,8025,4.0,1,14,21,22071,15141,22,0,62,False
3866,12,4,Sylas,Side.blue,Lane.mid_lane,3.0,1870,1870,1870,11,7408,0.3636363636363636,1,12,13,86896,25314,153,1,14,False
3867,4,12,Shen,Side.blue,Lane.top_lane,21.0,2217,17193,2217,2,10279,13.0,5,14,38,90691,17586,123,2,15,True
3868,4,7,Caitlyn,Side.red,Lane.bot_lane,9.0,11795,34234,11795,5,18528,5.0,16,17,17,251433,19139,233,4,32,True
3869,12,4,Jayce,Side.red,Lane.top_lane,4.0,9949,12963,9949,3,14179,6.0,14,15,7,150046,12260,183,5,22,True
3870,4,3,Xayah,Side.red,Lane.bot_lane,5.0,2235,11808,2235,4,12496,3.0,7,14,14,175597,13811,246,1,24,False
3871,12,4,Corki,Side.red,Lane.mid_lane,7.0,2012,8501,2012,4,10125,1.75,0,16,2,151958,11283,226,1,32,True
3872,11,4,RekSai,Side.red,Lane.jungle,6.0,3842,29484,3842,4,10639,4.0,10,13,23,111481,22010,21,2,21,True
3873,4,1,Vayne,Side.red,Lane.bot_lane,3.0,1106,1106,1106,7,6455,0.8571428571428571,3,10,3,36273,12072,91,0,18,False
3874,4,12,Fiora,Side.blue,Lane.top_lane,4.0,5414,5888,5414,7,9007,1.0,3,13,8,81748,22835,138,1,15,False
3875,14,4,Vex,Side.red,Lane.utility,4.0,433,2428,433,1,5174,6.0,2,9,8,24062,4771,39,0,24,True
3876,4,11,Gragas,Side.red,Lane.jungle,9.0,1462,37635,1462,3,11470,6.0,9,15,17,154364,30061,15,1,19,True
3877,11,4,Viego,Side.red,Lane.jungle,4.0,0,22450,0,8,10639,1.25,6,15,8,158718,34039,25,0,21,False
3878,4,12,TwistedFate,Side.blue,Lane.mid_lane,20.0,6039,9769,6039,4,14788,8.25,13,15,53,130956,18495,164,3,21,True
3879,11,4,LeeSin,Side.blue,Lane.jungle,6.0,277,17310,277,2,8525,8.0,10,10,12,78042,18098,18,1,22,True
3880,4,11,Zed,Side.blue,Lane.jungle,12.0,0,15749,0,9,15598,2.333333333333333,9,18,7,235374,39325,86,0,27,False
3881,4,7,Ezreal,Side.blue,Lane.bot_lane,6.0,372,11951,372,6,13769,2.5,9,15,11,156841,29067,156,0,45,True
3882,4,3,Kaisa,Side.red,Lane.bot_lane,11.0,6586,10123,6586,10,19652,3.2,21,17,5,242687,35093,228,2,42,False
3883,4,12,Gnar,Side.red,Lane.top_lane,7.0,5140,15435,5140,3,8846,2.333333333333333,0,13,25,102759,13465,156,2,17,True
3884,12,4,Veigar,Side.red,Lane.bot_lane,10.0,538,13069,538,5,15307,3.6,8,17,33,217814,24582,249,0,29,False
3885,4,12,Yone,Side.blue,Lane.mid_lane,5.0,5635,17773,5635,3,14188,5.333333333333333,11,16,14,195443,20960,219,3,28,True
3886,4,14,Rakan,Side.red,Lane.utility,14.0,0,1906,0,9,5953,1.5555555555555556,0,11,19,17891,16707,32,0,49,False
3887,12,4,Yone,Side.red,Lane.top_lane,7.0,693,5733,693,5,13927,2.4,5,17,26,244419,24456,254,0,22,False
3888,4,12,Corki,Side.red,Lane.mid_lane,8.0,7986,16181,7986,8,17169,2.25,10,16,5,195307,21123,212,4,21,True
3889,11,4,Talon,Side.red,Lane.jungle,9.0,0,17814,0,7,12651,2.571428571428572,9,15,3,176543,30206,34,0,25,False
3890,1,4,Jhin,Side.blue,Lane.bot_lane,5.0,194,194,194,8,6141,0.875,2,10,14,52659,14640,105,0,14,False
3891,14,4,Sona,Side.blue,Lane.utility,6.0,735,735,735,7,6214,1.1428571428571428,2,10,8,9059,13786,11,0,42,False
3892,11,4,Viego,Side.blue,Lane.jungle,4.0,1968,30368,1968,7,11532,1.8571428571428568,9,13,14,127737,19054,30,2,19,True
3893,4,12,Camille,Side.blue,Lane.top_lane,4.0,5504,5504,5504,1,7607,5.0,1,13,16,63193,14808,135,1,9,True
3894,4,12,Orianna,Side.red,Lane.mid_lane,7.0,1269,1472,1269,3,11132,3.6666666666666665,4,15,24,148587,17167,238,1,22,False
3895,4,12,Vex,Side.blue,Lane.mid_lane,1.0,205,303,205,4,6625,0.75,2,11,20,70266,9879,128,1,16,False
3896,4,7,Aphelios,Side.red,Lane.bot_lane,5.0,2481,6755,2481,7,10431,0.8571428571428571,1,13,16,135062,18209,195,1,17,False
3897,3,4,Akshan,Side.blue,Lane.bot_lane,6.0,1622,1778,1622,19,15133,0.7894736842105263,9,17,3,201044,34160,206,0,42,False
3898,4,3,Rakan,Side.red,Lane.utility,20.0,1295,1339,1295,2,8704,11.0,2,13,33,29161,10885,37,1,81,True
3899,4,3,Lucian,Side.red,Lane.bot_lane,13.0,4231,13694,4231,6,10185,3.1666666666666665,6,12,1,111595,14026,133,2,11,True
3900,4,12,Viktor,Side.blue,Lane.mid_lane,5.0,1938,2751,1938,2,10853,5.0,5,15,6,125770,12980,185,1,13,True
3901,12,4,Sylas,Side.red,Lane.mid_lane,2.0,827,827,827,3,7929,2.6666666666666665,6,13,22,72719,17114,137,0,17,True
3902,11,4,Qiyana,Side.red,Lane.jungle,15.0,1926,16917,1926,6,11219,3.6666666666666665,7,15,11,148268,24214,23,1,17,True
3903,4,14,Bard,Side.blue,Lane.utility,16.0,413,3196,413,4,8381,4.25,1,14,23,21672,19024,17,0,75,False
3904,14,4,Bard,Side.blue,Lane.utility,5.0,82,82,82,4,4763,1.25,0,10,11,7424,11041,13,0,38,False
3905,14,4,Yasuo,Side.blue,Lane.mid_lane,1.0,347,7562,347,4,8796,0.75,2,14,11,138155,13041,191,0,8,False
3906,4,14,Lulu,Side.red,Lane.jungle,12.0,282,1166,282,2,7528,8.0,4,12,18,11767,9480,21,0,56,True
3907,4,7,Sona,Side.red,Lane.utility,16.0,1345,1705,1345,6,9189,3.333333333333333,4,13,12,23249,20794,12,0,53,False
3908,14,4,Nautilus,Side.blue,Lane.utility,9.0,356,2400,356,7,7329,1.8571428571428568,4,12,53,33756,19111,41,0,38,False
3909,12,4,Syndra,Side.blue,Lane.mid_lane,9.0,4479,7468,4479,2,10688,7.5,6,14,32,127938,14933,184,1,19,False
3910,4,14,Nami,Side.red,Lane.utility,41.0,1523,2483,1523,10,12992,4.5,4,18,31,29506,25451,19,1,89,False
3911,4,12,Fiora,Side.red,Lane.top_lane,5.0,10521,17223,10521,10,14352,1.0,5,18,8,213066,59199,241,2,38,True
3912,4,14,Lux,Side.blue,Lane.utility,20.0,7787,7787,7787,5,9803,4.2,1,13,28,48896,8386,42,2,59,True
3913,12,4,Lux,Side.red,Lane.mid_lane,7.0,4256,11257,4256,2,12271,7.0,7,15,35,139912,8948,200,1,22,True
